,Conc_SIGMA_Asp_250_(mM),Conc_AP_Lys_100_(mM),Conc_NaCl_(mM),Phase
5313,1.0,5.6,500.0,-1
5314,1.0,5.6,600.0,-1
5315,1.0,5.6,800.0,-1
5316,1.0,5.6,900.0,-1
5317,1.0,5.6,1000.0,-1
5318,1.0,5.6,1100.0,-1
5319,1.0,5.6,1200.0,-1
5320,1.0,5.6,1500.0,-1
5321,1.0,5.6,2000.0,-1
5322,1.2,5.6,100.0,-1
5323,1.2,5.6,300.0,-1
5324,1.2,5.6,500.0,-1
5325,1.2,5.6,600.0,-1
5326,1.2,5.6,800.0,-1
5327,1.2,5.6,900.0,-1
5328,1.2,5.6,1000.0,-1
5329,1.2,5.6,1100.0,-1
5330,1.2,5.6,1200.0,-1
5331,1.2,5.6,1500.0,-1
5332,1.2,5.6,2000.0,-1
5333,1.6,5.6,100.0,-1
5334,1.6,5.6,300.0,-1
5335,1.6,5.6,500.0,-1
5336,1.6,5.6,600.0,-1
5337,1.6,5.6,800.0,-1
5338,1.6,5.6,900.0,-1
5339,1.6,5.6,1000.0,-1
5340,1.6,5.6,1100.0,-1
5341,1.6,5.6,1200.0,-1
5342,1.6,5.6,1500.0,-1
5343,1.6,5.6,2000.0,-1
5344,2.0,5.6,100.0,-1
5345,2.0,5.6,300.0,-1
5346,2.0,5.6,500.0,-1
5347,2.0,5.6,600.0,-1
5348,2.0,5.6,800.0,-1
5349,2.0,5.6,900.0,-1
5350,2.0,5.6,1000.0,-1
5351,2.0,5.6,1100.0,-1
5352,2.0,5.6,1200.0,-1
5353,2.0,5.6,1500.0,-1
5354,2.0,5.6,2000.0,-1
5355,2.4,5.6,300.0,-1
5356,2.4,5.6,500.0,-1
5357,2.4,5.6,600.0,-1
5358,2.4,5.6,800.0,-1
5359,2.4,5.6,900.0,-1
5360,2.4,5.6,1000.0,-1
5361,2.4,5.6,1100.0,-1
5362,2.4,5.6,1200.0,-1
5363,2.4,5.6,1500.0,-1
5364,2.4,5.6,2000.0,-1
5365,2.8,5.6,100.0,-1
5366,2.8,5.6,300.0,-1
5367,2.8,5.6,500.0,-1
5368,2.8,5.6,600.0,-1
5369,2.8,5.6,800.0,-1
5370,2.8,5.6,900.0,-1
5371,2.8,5.6,1000.0,-1
5372,2.8,5.6,1100.0,-1
5373,2.8,5.6,1200.0,-1
5374,2.8,5.6,1500.0,-1
5375,2.8,5.6,2000.0,-1
5376,3.2,5.6,100.0,-1
5377,3.2,5.6,300.0,-1
5378,3.2,5.6,500.0,-1
5379,3.2,5.6,600.0,-1
5380,3.2,5.6,800.0,-1
5381,3.2,5.6,900.0,-1
5382,3.2,5.6,1000.0,-1
5383,3.2,5.6,1100.0,-1
5384,3.2,5.6,1200.0,0
5385,3.2,5.6,1500.0,0
5386,3.2,5.6,2000.0,-1
5387,3.6,5.6,100.0,-1
5388,3.6,5.6,300.0,-1
5389,3.6,5.6,500.0,-1
5390,3.6,5.6,600.0,-1
5391,3.6,5.6,800.0,-1
5392,3.6,5.6,900.0,-1
5393,3.6,5.6,1000.0,-1
5394,3.6,5.6,1100.0,-1
5395,3.6,5.6,1200.0,-1
5396,3.6,5.6,1500.0,-1
5397,3.6,5.6,2000.0,-1
5398,4.0,5.6,100.0,-1
5399,4.0,5.6,300.0,-1
5400,4.0,5.6,500.0,-1
5401,4.0,5.6,600.0,-1
5402,4.0,5.6,800.0,-1
5403,4.0,5.6,900.0,-1
5404,4.0,5.6,1000.0,1
5405,4.0,5.6,1100.0,-1
5406,4.0,5.6,1200.0,-1
5407,4.0,5.6,1500.0,-1
5408,4.0,5.6,2000.0,-1
5409,4.4,5.6,100.0,-1
5410,4.4,5.6,300.0,-1
5411,4.4,5.6,500.0,-1
5412,4.4,5.6,600.0,-1
5413,4.4,5.6,800.0,-1
5414,4.4,5.6,900.0,-1
5415,4.4,5.6,1000.0,-1
5416,4.4,5.6,1100.0,-1
5417,4.4,5.6,1200.0,-1
5418,4.4,5.6,1500.0,-1
5419,4.4,5.6,2000.0,-1
5420,4.8,5.6,100.0,-1
5421,4.8,5.6,300.0,-1
5422,4.8,5.6,500.0,-1
5423,4.8,5.6,600.0,-1
5424,4.8,5.6,800.0,-1
5425,4.8,5.6,900.0,-1
5426,4.8,5.6,1000.0,-1
5427,4.8,5.6,1100.0,-1
5428,4.8,5.6,1200.0,-1
5429,4.8,5.6,1500.0,-1
5430,4.8,5.6,2000.0,-1
5431,5.2,5.6,100.0,-1
5432,5.2,5.6,300.0,-1
5433,5.2,5.6,500.0,-1
5434,5.2,5.6,600.0,-1
5435,5.2,5.6,800.0,-1
5436,5.2,5.6,900.0,-1
5437,5.2,5.6,1000.0,-1
5438,5.2,5.6,1100.0,-1
5439,5.2,5.6,1200.0,-1
5440,5.2,5.6,1500.0,-1
5441,5.2,5.6,2000.0,-1
5442,5.6,5.6,100.0,-1
5443,5.6,5.6,300.0,-1
5444,5.6,5.6,500.0,-1
5445,5.6,5.6,600.0,-1
5446,5.6,5.6,800.0,-1
5447,5.6,5.6,900.0,-1
5448,5.6,5.6,1000.0,-1
5449,5.6,5.6,1100.0,-1
5450,5.6,5.6,1200.0,-1
5451,5.6,5.6,1500.0,-1
5452,5.6,5.6,2000.0,-1
5453,6.0,5.6,100.0,-1
5454,6.0,5.6,300.0,-1
5455,6.0,5.6,500.0,-1
5456,6.0,5.6,600.0,-1
5457,6.0,5.6,800.0,-1
5458,6.0,5.6,900.0,-1
5459,6.0,5.6,1000.0,-1
5460,6.0,5.6,1100.0,-1
5461,6.0,5.6,1200.0,-1
5462,6.0,5.6,1500.0,0
5463,6.0,5.6,2000.0,-1
5464,6.4,5.6,100.0,-1
5465,6.4,5.6,300.0,-1
5466,6.4,5.6,500.0,-1
5467,6.4,5.6,600.0,-1
5468,6.4,5.6,800.0,-1
5469,6.4,5.6,900.0,-1
5470,6.4,5.6,1000.0,-1
5471,6.4,5.6,1100.0,-1
5472,6.4,5.6,1200.0,-1
5473,6.4,5.6,1500.0,-1
5474,6.4,5.6,2000.0,-1
5475,6.8,5.6,100.0,-1
5476,6.8,5.6,300.0,-1
5477,6.8,5.6,500.0,-1
5478,6.8,5.6,600.0,-1
5479,6.8,5.6,800.0,-1
5480,6.8,5.6,900.0,-1
5481,6.8,5.6,1000.0,-1
5482,6.8,5.6,1100.0,-1
5483,6.8,5.6,1200.0,-1
5484,6.8,5.6,1500.0,-1
5485,6.8,5.6,2000.0,-1
5486,7.2,5.6,100.0,-1
5487,7.2,5.6,300.0,-1
5488,7.2,5.6,500.0,-1
5489,7.2,5.6,600.0,-1
5490,7.2,5.6,800.0,-1
5491,7.2,5.6,900.0,-1
5492,7.2,5.6,1000.0,-1
5493,7.2,5.6,1100.0,-1
5494,7.2,5.6,1200.0,-1
5495,7.2,5.6,1500.0,-1
5496,7.2,5.6,2000.0,-1
5497,7.6,5.6,100.0,-1
5498,7.6,5.6,300.0,-1
5499,7.6,5.6,500.0,-1
5500,7.6,5.6,600.0,-1
5501,7.6,5.6,800.0,-1
5502,7.6,5.6,900.0,-1
5503,7.6,5.6,1000.0,-1
5504,7.6,5.6,1100.0,-1
5505,7.6,5.6,1200.0,-1
5506,7.6,5.6,1500.0,1
5507,7.6,5.6,2000.0,-1
5508,0.0625,6.0,100.0,-1
5509,0.0625,6.0,300.0,-1
5510,0.0625,6.0,500.0,-1
5511,0.0625,6.0,600.0,-1
5512,0.0625,6.0,800.0,-1
5513,0.0625,6.0,900.0,-1
5514,0.0625,6.0,1000.0,-1
5515,0.0625,6.0,1100.0,-1
5516,0.0625,6.0,1200.0,-1
5517,0.0625,6.0,1500.0,-1
5518,0.0625,6.0,2000.0,-1
5519,0.125,6.0,100.0,-1
5520,0.125,6.0,300.0,-1
5521,0.125,6.0,500.0,-1
5522,0.125,6.0,600.0,-1
5523,0.125,6.0,800.0,-1
5524,0.125,6.0,900.0,-1
5525,0.125,6.0,1000.0,-1
5526,0.125,6.0,1100.0,-1
5527,0.125,6.0,1200.0,-1
5528,0.125,6.0,1500.0,-1
5529,0.125,6.0,2000.0,-1
5530,0.25,6.0,100.0,-1
5531,0.25,6.0,300.0,-1
5532,0.25,6.0,500.0,-1
5533,0.25,6.0,600.0,-1
5534,0.25,6.0,800.0,-1
5535,0.25,6.0,900.0,-1
5536,0.25,6.0,1000.0,-1
5537,0.25,6.0,1100.0,-1
5538,0.25,6.0,1200.0,-1
5539,0.25,6.0,1500.0,-1
5540,0.25,6.0,2000.0,-1
5541,0.3,6.0,100.0,-1
5542,0.3,6.0,300.0,-1
5543,0.3,6.0,500.0,-1
5544,0.3,6.0,600.0,-1
5545,0.3,6.0,800.0,-1
5546,0.3,6.0,900.0,-1
5547,0.3,6.0,1000.0,-1
5548,0.3,6.0,1100.0,-1
5549,0.3,6.0,1200.0,-1
5550,0.3,6.0,1500.0,-1
5551,0.3,6.0,2000.0,-1
5552,0.5,6.0,100.0,-1
5553,0.5,6.0,300.0,-1
5554,0.5,6.0,500.0,-1
5555,0.5,6.0,600.0,-1
5556,0.5,6.0,800.0,-1
5557,0.5,6.0,900.0,-1
5558,0.5,6.0,1000.0,-1
5559,0.5,6.0,1100.0,-1
5560,0.5,6.0,1200.0,-1
5561,0.5,6.0,1500.0,-1
5562,0.5,6.0,2000.0,-1
5563,0.6,6.0,100.0,-1
5564,0.6,6.0,300.0,-1
5565,0.6,6.0,500.0,-1
5566,0.6,6.0,600.0,-1
5567,0.6,6.0,800.0,-1
5568,0.6,6.0,900.0,-1
5569,0.6,6.0,1000.0,-1
5570,0.6,6.0,1100.0,-1
5571,0.6,6.0,1200.0,-1
5572,0.6,6.0,1500.0,-1
5573,0.6,6.0,2000.0,-1
5574,0.8,6.0,100.0,-1
5575,0.8,6.0,300.0,-1
5576,0.8,6.0,500.0,-1
5577,0.8,6.0,600.0,-1
5578,0.8,6.0,800.0,-1
5579,0.8,6.0,900.0,-1
5580,0.8,6.0,1000.0,-1
5581,0.8,6.0,1100.0,-1
5582,0.8,6.0,1200.0,-1
5583,0.8,6.0,1500.0,-1
5584,0.8,6.0,2000.0,-1
5585,1.0,6.0,100.0,-1
5586,1.0,6.0,300.0,-1
5587,1.0,6.0,500.0,-1
5588,1.0,6.0,600.0,-1
5589,1.0,6.0,800.0,-1
5590,1.0,6.0,900.0,-1
5591,1.0,6.0,1000.0,-1
5592,1.0,6.0,1100.0,-1
5593,1.0,6.0,1200.0,-1
5594,1.0,6.0,1500.0,-1
5595,1.0,6.0,2000.0,-1
5596,1.2,6.0,100.0,-1
5597,1.2,6.0,300.0,-1
5598,1.2,6.0,500.0,-1
5599,1.2,6.0,600.0,-1
5600,1.2,6.0,800.0,-1
5601,1.2,6.0,900.0,-1
5602,1.2,6.0,1000.0,1
5603,1.2,6.0,1100.0,-1
5604,1.2,6.0,1200.0,-1
5605,1.2,6.0,1500.0,-1
5606,1.2,6.0,2000.0,-1
5607,1.6,6.0,100.0,-1
5608,1.6,6.0,300.0,-1
5609,1.6,6.0,500.0,-1
5610,1.6,6.0,600.0,-1
5611,1.6,6.0,800.0,-1
5612,1.6,6.0,900.0,-1
5613,1.6,6.0,1000.0,-1
5614,1.6,6.0,1100.0,-1
5615,1.6,6.0,1200.0,-1
5616,1.6,6.0,1500.0,-1
5617,1.6,6.0,2000.0,-1
5618,2.0,6.0,100.0,-1
5619,2.0,6.0,300.0,-1
5620,2.0,6.0,500.0,-1
5621,2.0,6.0,600.0,-1
5622,2.0,6.0,800.0,-1
5623,2.0,6.0,900.0,-1
5624,2.0,6.0,1000.0,-1
5625,2.0,6.0,1100.0,-1
5626,2.0,6.0,1200.0,-1
5627,2.0,6.0,1500.0,-1
5628,2.0,6.0,2000.0,-1
5629,2.4,6.0,100.0,-1
5630,2.4,6.0,300.0,-1
5631,2.4,6.0,500.0,-1
5632,2.4,6.0,600.0,-1
5633,2.4,6.0,800.0,-1
5634,2.4,6.0,900.0,-1
5635,2.4,6.0,1000.0,-1
5636,2.4,6.0,1100.0,-1
5637,2.4,6.0,1200.0,-1
5638,2.4,6.0,1500.0,-1
5639,2.4,6.0,2000.0,-1
5640,2.8,6.0,100.0,-1
5641,2.8,6.0,300.0,-1
5642,2.8,6.0,500.0,-1
5643,2.8,6.0,600.0,-1
5644,2.8,6.0,800.0,-1
5645,2.8,6.0,900.0,-1
5646,2.8,6.0,1000.0,-1
5647,2.8,6.0,1100.0,-1
5648,2.8,6.0,1200.0,-1
5649,2.8,6.0,1500.0,-1
5650,2.8,6.0,2000.0,-1
5651,3.2,6.0,100.0,-1
5652,3.2,6.0,300.0,-1
5653,3.2,6.0,500.0,-1
5654,3.2,6.0,600.0,-1
5655,3.2,6.0,800.0,-1
5656,3.2,6.0,900.0,-1
5657,3.2,6.0,1000.0,-1
5658,3.2,6.0,1100.0,-1
5659,3.2,6.0,1200.0,-1
5660,3.2,6.0,1500.0,-1
5661,3.2,6.0,2000.0,-1
5662,3.6,6.0,100.0,-1
5663,3.6,6.0,300.0,-1
5664,3.6,6.0,500.0,-1
5665,3.6,6.0,600.0,-1
5666,3.6,6.0,800.0,-1
5667,3.6,6.0,900.0,-1
5668,3.6,6.0,1000.0,-1
5669,3.6,6.0,1100.0,-1
5670,3.6,6.0,1200.0,-1
5671,3.6,6.0,1500.0,-1
5672,3.6,6.0,2000.0,-1
5673,4.0,6.0,100.0,-1
5674,4.0,6.0,300.0,-1
5675,4.0,6.0,500.0,-1
5676,4.0,6.0,600.0,-1
5677,4.0,6.0,800.0,-1
5678,4.0,6.0,900.0,-1
5679,4.0,6.0,1000.0,-1
5680,4.0,6.0,1100.0,-1
5681,4.0,6.0,1200.0,-1
5682,4.0,6.0,1500.0,-1
5683,4.0,6.0,2000.0,-1
5684,4.4,6.0,100.0,-1
5685,4.4,6.0,300.0,-1
5686,4.4,6.0,500.0,-1
5687,4.4,6.0,600.0,-1
5688,4.4,6.0,800.0,-1
5689,4.4,6.0,900.0,-1
5690,4.4,6.0,1000.0,-1
5691,4.4,6.0,1100.0,-1
5692,4.4,6.0,1200.0,-1
5693,4.4,6.0,1500.0,-1
5694,4.4,6.0,2000.0,-1
5695,4.8,6.0,100.0,-1
5696,4.8,6.0,300.0,-1
5697,4.8,6.0,500.0,-1
5698,4.8,6.0,600.0,-1
5699,4.8,6.0,800.0,-1
5700,4.8,6.0,900.0,-1
5701,4.8,6.0,1000.0,-1
5702,4.8,6.0,1100.0,-1
5703,4.8,6.0,1200.0,-1
5704,4.8,6.0,1500.0,-1
5705,4.8,6.0,2000.0,-1
5706,5.2,6.0,100.0,-1
5707,5.2,6.0,300.0,-1
5708,5.2,6.0,500.0,-1
5709,5.2,6.0,600.0,-1
5710,5.2,6.0,800.0,-1
5711,5.2,6.0,900.0,-1
5712,5.2,6.0,1000.0,-1
5713,5.2,6.0,1100.0,-1
5714,5.2,6.0,1200.0,-1
5715,5.2,6.0,1500.0,-1
5716,5.2,6.0,2000.0,0
5717,5.6,6.0,100.0,-1
5718,5.6,6.0,300.0,-1
5719,5.6,6.0,500.0,-1
5720,5.6,6.0,600.0,-1
5721,5.6,6.0,800.0,-1
5722,5.6,6.0,900.0,-1
5723,5.6,6.0,1000.0,-1
5724,5.6,6.0,1100.0,-1
5725,5.6,6.0,1200.0,-1
5726,5.6,6.0,1500.0,1
5727,5.6,6.0,2000.0,-1
5728,6.0,6.0,100.0,-1
5729,6.0,6.0,300.0,-1
5730,6.0,6.0,500.0,-1
5731,6.0,6.0,600.0,-1
5732,6.0,6.0,800.0,-1
5733,6.0,6.0,900.0,-1
5734,6.0,6.0,1000.0,-1
5735,6.0,6.0,1100.0,-1
5736,6.0,6.0,1200.0,-1
5737,6.0,6.0,1500.0,-1
5738,6.0,6.0,2000.0,-1
5739,6.4,6.0,100.0,-1
5740,6.4,6.0,300.0,-1
5741,6.4,6.0,500.0,-1
5742,6.4,6.0,600.0,-1
5743,6.4,6.0,800.0,-1
5744,6.4,6.0,900.0,-1
5745,6.4,6.0,1000.0,-1
5746,6.4,6.0,1100.0,-1
5747,6.4,6.0,1200.0,-1
5748,6.4,6.0,1500.0,1
5749,6.4,6.0,2000.0,-1
5750,6.8,6.0,100.0,-1
5751,6.8,6.0,300.0,-1
5752,6.8,6.0,500.0,-1
5753,6.8,6.0,600.0,-1
5754,6.8,6.0,800.0,-1
5755,6.8,6.0,900.0,-1
5756,6.8,6.0,1000.0,-1
5757,6.8,6.0,1100.0,-1
5758,6.8,6.0,1200.0,-1
5759,6.8,6.0,1500.0,-1
5760,6.8,6.0,2000.0,-1
5761,7.2,6.0,100.0,-1
5762,7.2,6.0,300.0,-1
5763,7.2,6.0,500.0,-1
5764,7.2,6.0,600.0,-1
5765,7.2,6.0,800.0,-1
5766,7.2,6.0,900.0,-1
5767,7.2,6.0,1000.0,-1
5768,7.2,6.0,1100.0,-1
5769,7.2,6.0,1200.0,-1
5770,7.2,6.0,1500.0,-1
5771,7.2,6.0,2000.0,-1
5772,7.6,6.0,100.0,-1
5773,7.6,6.0,300.0,-1
5774,7.6,6.0,500.0,-1
5775,7.6,6.0,600.0,-1
5776,7.6,6.0,800.0,1
5777,7.6,6.0,900.0,-1
5778,7.6,6.0,1000.0,-1
5779,7.6,6.0,1100.0,-1
5780,7.6,6.0,1200.0,-1
5781,7.6,6.0,1500.0,-1
5782,7.6,6.0,2000.0,0
5783,0.0625,6.4,100.0,-1
5784,0.0625,6.4,300.0,-1
5785,0.0625,6.4,500.0,-1
5786,0.0625,6.4,600.0,-1
5787,0.0625,6.4,800.0,-1
5788,0.0625,6.4,900.0,0
5789,0.0625,6.4,1000.0,-1
5790,0.0625,6.4,1100.0,0
5791,0.0625,6.4,1200.0,-1
5792,0.0625,6.4,1500.0,-1
5793,0.0625,6.4,2000.0,-1
5794,0.125,6.4,100.0,-1
5795,0.125,6.4,300.0,-1
5796,0.125,6.4,500.0,-1
5797,0.125,6.4,600.0,-1
5798,0.125,6.4,800.0,-1
5799,0.125,6.4,900.0,-1
5800,0.125,6.4,1000.0,-1
5801,0.125,6.4,1100.0,-1
5802,0.125,6.4,1200.0,-1
5803,0.125,6.4,1500.0,-1
5804,0.125,6.4,2000.0,-1
5805,0.25,6.4,100.0,-1
5806,0.25,6.4,300.0,-1
5807,0.25,6.4,500.0,-1
5808,0.25,6.4,600.0,-1
5809,0.25,6.4,800.0,-1
5810,0.25,6.4,900.0,-1
5811,0.25,6.4,1000.0,-1
5812,0.25,6.4,1100.0,-1
5813,0.25,6.4,1200.0,-1
5814,0.25,6.4,1500.0,-1
5815,0.25,6.4,2000.0,-1
5816,0.3,6.4,100.0,-1
5817,0.3,6.4,300.0,-1
5818,0.3,6.4,500.0,-1
5819,0.3,6.4,600.0,-1
5820,0.3,6.4,800.0,-1
5821,0.3,6.4,900.0,-1
5822,0.3,6.4,1000.0,-1
5823,0.3,6.4,1100.0,-1
5824,0.3,6.4,1200.0,-1
5825,0.3,6.4,1500.0,-1
5826,0.3,6.4,2000.0,-1
5827,0.5,6.4,100.0,-1
5828,0.5,6.4,300.0,-1
5829,0.5,6.4,500.0,-1
5830,0.5,6.4,600.0,-1
5831,0.5,6.4,800.0,-1
5832,0.5,6.4,900.0,-1
5833,0.5,6.4,1000.0,-1
5834,0.5,6.4,1100.0,-1
5835,0.5,6.4,1200.0,-1
5836,0.5,6.4,1500.0,-1
5837,0.5,6.4,2000.0,-1
5838,0.6,6.4,100.0,-1
5839,0.6,6.4,300.0,-1
5840,0.6,6.4,500.0,-1
5841,0.6,6.4,600.0,-1
5842,0.6,6.4,800.0,-1
5843,0.6,6.4,900.0,-1
5844,0.6,6.4,1000.0,-1
5845,0.6,6.4,1100.0,-1
5846,0.6,6.4,1200.0,-1
5847,0.6,6.4,1500.0,-1
5848,0.6,6.4,2000.0,-1
5849,0.8,6.4,100.0,-1
5850,0.8,6.4,300.0,-1
5851,0.8,6.4,500.0,-1
5852,0.8,6.4,600.0,-1
5853,0.8,6.4,800.0,-1
5854,0.8,6.4,900.0,-1
5855,0.8,6.4,1000.0,-1
5856,0.8,6.4,1100.0,-1
5857,0.8,6.4,1200.0,-1
5858,0.8,6.4,1500.0,-1
5859,0.8,6.4,2000.0,-1
5860,1.0,6.4,100.0,-1
5861,1.0,6.4,300.0,-1
5862,1.0,6.4,500.0,-1
5863,1.0,6.4,600.0,-1
5864,1.0,6.4,800.0,-1
5865,1.0,6.4,900.0,-1
5866,1.0,6.4,1000.0,-1
5867,1.0,6.4,1100.0,-1
5868,1.0,6.4,1200.0,-1
5869,1.0,6.4,1500.0,-1
5870,1.0,6.4,2000.0,-1
5871,1.2,6.4,100.0,-1
5872,1.2,6.4,300.0,-1
5873,1.2,6.4,500.0,-1
5874,1.2,6.4,600.0,-1
5875,1.2,6.4,800.0,-1
5876,1.2,6.4,900.0,-1
5877,1.2,6.4,1000.0,0
5878,1.2,6.4,1100.0,-1
5879,1.2,6.4,1200.0,-1
5880,1.2,6.4,1500.0,-1
5881,1.2,6.4,2000.0,-1
5882,1.6,6.4,100.0,-1
5883,1.6,6.4,300.0,-1
5884,1.6,6.4,500.0,-1
5885,1.6,6.4,600.0,-1
5886,1.6,6.4,800.0,-1
5887,1.6,6.4,900.0,-1
5888,1.6,6.4,1000.0,-1
5889,1.6,6.4,1100.0,-1
5890,1.6,6.4,1200.0,-1
5891,1.6,6.4,1500.0,-1
5892,1.6,6.4,2000.0,-1
5893,2.0,6.4,100.0,-1
5894,2.0,6.4,300.0,-1
5895,2.0,6.4,500.0,-1
5896,2.0,6.4,600.0,-1
5897,2.0,6.4,800.0,-1
5898,2.0,6.4,900.0,-1
5899,2.0,6.4,1000.0,-1
5900,2.0,6.4,1100.0,-1
5901,2.0,6.4,1200.0,-1
5902,2.0,6.4,1500.0,-1
5903,2.0,6.4,2000.0,-1
5904,2.4,6.4,100.0,-1
5905,2.4,6.4,300.0,-1
5906,2.4,6.4,500.0,-1
5907,2.4,6.4,600.0,-1
5908,2.4,6.4,800.0,-1
5909,2.4,6.4,900.0,-1
5910,2.4,6.4,1000.0,-1
5911,2.4,6.4,1100.0,-1
5912,2.4,6.4,1200.0,-1
5913,2.4,6.4,1500.0,-1
5914,2.4,6.4,2000.0,-1
5915,2.8,6.4,100.0,-1
5916,2.8,6.4,300.0,-1
5917,2.8,6.4,500.0,-1
5918,2.8,6.4,600.0,-1
5919,2.8,6.4,800.0,-1
5920,2.8,6.4,900.0,-1
5921,2.8,6.4,1000.0,-1
5922,2.8,6.4,1100.0,-1
5923,2.8,6.4,1200.0,-1
5924,2.8,6.4,1500.0,-1
5925,2.8,6.4,2000.0,-1
5926,3.2,6.4,100.0,-1
5927,3.2,6.4,300.0,-1
5928,3.2,6.4,500.0,-1
5929,3.2,6.4,600.0,-1
5930,3.2,6.4,800.0,-1
5931,3.2,6.4,900.0,-1
5932,3.2,6.4,1000.0,-1
5933,3.2,6.4,1100.0,-1
5934,3.2,6.4,1200.0,-1
5935,3.2,6.4,1500.0,-1
5936,3.2,6.4,2000.0,-1
5937,3.6,6.4,100.0,-1
5938,3.6,6.4,300.0,-1
5939,3.6,6.4,500.0,-1
5940,3.6,6.4,600.0,-1
5941,3.6,6.4,800.0,-1
5942,3.6,6.4,900.0,-1
5943,3.6,6.4,1000.0,-1
5944,3.6,6.4,1100.0,-1
5945,3.6,6.4,1200.0,-1
5946,3.6,6.4,1500.0,-1
5947,3.6,6.4,2000.0,-1
5948,4.0,6.4,100.0,-1
5949,4.0,6.4,300.0,-1
5950,4.0,6.4,500.0,-1
5951,4.0,6.4,600.0,-1
5952,4.0,6.4,800.0,-1
5953,4.0,6.4,900.0,-1
5954,4.0,6.4,1000.0,-1
5955,4.0,6.4,1100.0,-1
5956,4.0,6.4,1200.0,-1
5957,4.0,6.4,1500.0,-1
5958,4.0,6.4,2000.0,-1
5959,4.4,6.4,100.0,-1
5960,4.4,6.4,300.0,-1
5961,4.4,6.4,500.0,-1
5962,4.4,6.4,600.0,-1
5963,4.4,6.4,800.0,-1
5964,4.4,6.4,900.0,-1
5965,4.4,6.4,1000.0,-1
5966,4.4,6.4,1100.0,-1
5967,4.4,6.4,1200.0,-1
5968,4.4,6.4,1500.0,-1
5969,4.4,6.4,2000.0,-1
5970,4.8,6.4,100.0,-1
5971,4.8,6.4,300.0,-1
5972,4.8,6.4,500.0,-1
5973,4.8,6.4,600.0,-1
5974,4.8,6.4,800.0,-1
5975,4.8,6.4,900.0,-1
5976,4.8,6.4,1000.0,-1
5977,4.8,6.4,1100.0,-1
5978,4.8,6.4,1200.0,-1
5979,4.8,6.4,1500.0,-1
5980,4.8,6.4,2000.0,-1
5981,5.2,6.4,100.0,-1
5982,5.2,6.4,300.0,-1
5983,5.2,6.4,500.0,-1
5984,5.2,6.4,600.0,-1
5985,5.2,6.4,800.0,-1
5986,5.2,6.4,900.0,-1
5987,5.2,6.4,1000.0,-1
5988,5.2,6.4,1100.0,-1
5989,5.2,6.4,1200.0,-1
5990,5.2,6.4,1500.0,-1
5991,5.2,6.4,2000.0,-1
5992,5.6,6.4,100.0,-1
5993,5.6,6.4,300.0,-1
5994,5.6,6.4,500.0,-1
5995,5.6,6.4,600.0,-1
5996,5.6,6.4,800.0,-1
5997,5.6,6.4,900.0,-1
5998,5.6,6.4,1000.0,-1
5999,5.6,6.4,1100.0,-1
6000,5.6,6.4,1200.0,-1
6001,5.6,6.4,1500.0,-1
6002,5.6,6.4,2000.0,-1
6003,6.0,6.4,100.0,-1
6004,6.0,6.4,300.0,-1
6005,6.0,6.4,500.0,-1
6006,6.0,6.4,600.0,-1
6007,6.0,6.4,800.0,-1
6008,6.0,6.4,900.0,-1
6009,6.0,6.4,1000.0,-1
6010,6.0,6.4,1100.0,-1
6011,6.0,6.4,1200.0,-1
6012,6.0,6.4,1500.0,-1
6013,6.0,6.4,2000.0,-1
6014,6.4,6.4,100.0,-1
6015,6.4,6.4,300.0,-1
6016,6.4,6.4,500.0,-1
6017,6.4,6.4,600.0,-1
6018,6.4,6.4,800.0,-1
6019,6.4,6.4,900.0,-1
6020,6.4,6.4,1000.0,-1
6021,6.4,6.4,1100.0,-1
6022,6.4,6.4,1200.0,-1
6023,6.4,6.4,1500.0,-1
6024,6.4,6.4,2000.0,-1
6025,6.8,6.4,100.0,-1
6026,6.8,6.4,300.0,-1
6027,6.8,6.4,500.0,-1
6028,6.8,6.4,600.0,-1
6029,6.8,6.4,800.0,-1
6030,6.8,6.4,900.0,-1
6031,6.8,6.4,1000.0,-1
6032,6.8,6.4,1100.0,-1
6033,6.8,6.4,1200.0,-1
6034,6.8,6.4,1500.0,-1
6035,6.8,6.4,2000.0,-1
6036,7.2,6.4,100.0,-1
6037,7.2,6.4,300.0,-1
6038,7.2,6.4,500.0,-1
6039,7.2,6.4,600.0,-1
6040,7.2,6.4,800.0,-1
6041,7.2,6.4,900.0,-1
6042,7.2,6.4,1000.0,-1
6043,7.2,6.4,1100.0,-1
6044,7.2,6.4,1200.0,-1
6045,7.2,6.4,1500.0,-1
6046,7.2,6.4,2000.0,-1
6047,7.6,6.4,100.0,-1
6048,7.6,6.4,300.0,-1
6049,7.6,6.4,500.0,-1
6050,7.6,6.4,600.0,-1
6051,7.6,6.4,800.0,-1
6052,7.6,6.4,900.0,-1
6053,7.6,6.4,1000.0,-1
6054,7.6,6.4,1100.0,-1
6055,7.6,6.4,1200.0,-1
6056,7.6,6.4,1500.0,-1
6057,7.6,6.4,2000.0,-1
6058,0.0625,6.8,100.0,-1
6059,0.0625,6.8,300.0,-1
6060,0.0625,6.8,500.0,-1
6061,0.0625,6.8,600.0,-1
6062,0.0625,6.8,800.0,-1
6063,0.0625,6.8,900.0,-1
6064,0.0625,6.8,1000.0,-1
6065,0.0625,6.8,1100.0,-1
6066,0.0625,6.8,1200.0,-1
