,Conc_AP_Lys_100_(mM),Conc_AP_Asp_200_(mM),Phase
1069,1.7,1.4,-1
1070,1.8,1.4,-1
1071,1.9,1.4,-1
1072,2.0,1.4,-1
1073,2.1,1.4,-1
1074,2.2,1.4,-1
1075,2.3,1.4,-1
1076,2.4,1.4,-1
1077,2.5,1.4,-1
1078,2.6,1.4,-1
1079,2.7,1.4,-1
1080,2.8,1.4,-1
1081,2.9,1.4,-1
1082,3.0,1.4,-1
1083,3.1,1.4,-1
1084,3.2,1.4,-1
1085,3.3,1.4,-1
1086,3.4,1.4,-1
1087,3.5,1.4,-1
1088,3.6,1.4,-1
1089,3.7,1.4,-1
1090,3.8,1.4,-1
1091,3.9,1.4,-1
1092,4.0,1.4,1
1093,4.1,1.4,-1
1094,4.2,1.4,-1
1095,4.3,1.4,-1
1096,4.4,1.4,-1
1097,4.5,1.4,-1
1098,4.6,1.4,-1
1099,4.7,1.4,-1
1100,4.8,1.4,-1
1101,4.9,1.4,-1
1102,5.0,1.4,-1
1103,5.1,1.4,-1
1104,5.2,1.4,-1
1105,5.3,1.4,-1
1106,5.4,1.4,-1
1107,5.5,1.4,-1
1108,5.6,1.4,-1
1109,5.7,1.4,-1
1110,5.8,1.4,-1
1111,5.9,1.4,-1
1112,6.0,1.4,-1
1113,6.1,1.4,-1
1114,6.2,1.4,-1
1115,6.3,1.4,-1
1116,6.4,1.4,-1
1117,6.5,1.4,-1
1118,6.6,1.4,-1
1119,6.7,1.4,-1
1120,6.8,1.4,-1
1121,6.9,1.4,-1
1122,7.0,1.4,-1
1123,7.1,1.4,-1
1124,7.2,1.4,-1
1125,7.3,1.4,-1
1126,7.4,1.4,-1
1127,7.5,1.4,-1
1128,7.6,1.4,-1
1129,7.7,1.4,-1
1130,7.8,1.4,-1
1131,7.9,1.4,-1
1132,8.0,1.4,-1
1133,8.1,1.4,-1
1134,0.1,1.5,-1
1135,0.2,1.5,-1
1136,0.3,1.5,-1
1137,0.4,1.5,-1
1138,0.5,1.5,-1
1139,0.6,1.5,-1
1140,0.7,1.5,-1
1141,0.8,1.5,-1
1142,0.9,1.5,-1
1143,1.0,1.5,-1
1144,1.1,1.5,-1
1145,1.2,1.5,-1
1146,1.3,1.5,-1
1147,1.4,1.5,-1
1148,1.5,1.5,-1
1149,1.6,1.5,-1
1150,1.7,1.5,-1
1151,1.8,1.5,-1
1152,1.9,1.5,-1
1153,2.0,1.5,-1
1154,2.1,1.5,-1
1155,2.2,1.5,-1
1156,2.3,1.5,-1
1157,2.4,1.5,-1
1158,2.5,1.5,-1
1159,2.6,1.5,-1
1160,2.7,1.5,-1
1161,2.8,1.5,-1
1162,2.9,1.5,-1
1163,3.0,1.5,-1
1164,3.1,1.5,-1
1165,3.2,1.5,-1
1166,3.3,1.5,-1
1167,3.4,1.5,-1
1168,3.5,1.5,-1
1169,3.6,1.5,-1
1170,3.7,1.5,-1
1171,3.8,1.5,-1
1172,3.9,1.5,-1
1173,4.0,1.5,-1
1174,4.1,1.5,-1
1175,4.2,1.5,-1
1176,4.3,1.5,-1
1177,4.4,1.5,-1
1178,4.5,1.5,-1
1179,4.6,1.5,-1
1180,4.7,1.5,-1
1181,4.8,1.5,-1
1182,4.9,1.5,-1
1183,5.0,1.5,-1
1184,5.1,1.5,-1
1185,5.2,1.5,-1
1186,5.3,1.5,-1
1187,5.4,1.5,-1
1188,5.5,1.5,-1
1189,5.6,1.5,-1
1190,5.7,1.5,-1
1191,5.8,1.5,-1
1192,5.9,1.5,-1
1193,6.0,1.5,-1
1194,6.1,1.5,-1
1195,6.2,1.5,-1
1196,6.3,1.5,-1
1197,6.4,1.5,-1
1198,6.5,1.5,-1
1199,6.6,1.5,-1
1200,6.7,1.5,-1
1201,6.8,1.5,-1
1202,6.9,1.5,-1
1203,7.0,1.5,-1
1204,7.1,1.5,-1
1205,7.2,1.5,-1
1206,7.3,1.5,-1
1207,7.4,1.5,-1
1208,7.5,1.5,-1
1209,7.6,1.5,-1
1210,7.7,1.5,-1
1211,7.8,1.5,-1
1212,7.9,1.5,-1
1213,8.0,1.5,-1
1214,8.1,1.5,-1
1215,0.1,1.6,-1
1216,0.2,1.6,-1
1217,0.3,1.6,-1
1218,0.4,1.6,-1
1219,0.5,1.6,-1
1220,0.6,1.6,-1
1221,0.7,1.6,-1
1222,0.8,1.6,-1
1223,0.9,1.6,-1
1224,1.0,1.6,-1
1225,1.1,1.6,-1
1226,1.2,1.6,-1
1227,1.3,1.6,-1
1228,1.4,1.6,-1
1229,1.5,1.6,-1
1230,1.6,1.6,-1
1231,1.7,1.6,-1
1232,1.8,1.6,-1
1233,1.9,1.6,-1
1234,2.0,1.6,-1
1235,2.1,1.6,-1
1236,2.2,1.6,-1
1237,2.3,1.6,-1
1238,2.4,1.6,-1
1239,2.5,1.6,-1
1240,2.6,1.6,-1
1241,2.7,1.6,-1
1242,2.8,1.6,-1
1243,2.9,1.6,-1
1244,3.0,1.6,-1
1245,3.1,1.6,-1
1246,3.2,1.6,-1
1247,3.3,1.6,-1
1248,3.4,1.6,-1
1249,3.5,1.6,-1
1250,3.6,1.6,-1
1251,3.7,1.6,-1
1252,3.8,1.6,-1
1253,3.9,1.6,-1
1254,4.0,1.6,-1
1255,4.1,1.6,-1
1256,4.2,1.6,-1
1257,4.3,1.6,-1
1258,4.4,1.6,-1
1259,4.5,1.6,-1
1260,4.6,1.6,-1
1261,4.7,1.6,-1
1262,4.8,1.6,-1
1263,4.9,1.6,-1
1264,5.0,1.6,-1
1265,5.1,1.6,-1
1266,5.2,1.6,-1
1267,5.3,1.6,-1
1268,5.4,1.6,-1
1269,5.5,1.6,-1
1270,5.6,1.6,-1
1271,5.7,1.6,-1
1272,5.8,1.6,-1
1273,5.9,1.6,-1
1274,6.0,1.6,-1
1275,6.1,1.6,-1
1276,6.2,1.6,-1
1277,6.3,1.6,-1
1278,6.4,1.6,-1
1279,6.5,1.6,-1
1280,6.6,1.6,-1
1281,6.7,1.6,-1
1282,6.8,1.6,-1
1283,6.9,1.6,-1
1284,7.0,1.6,-1
1285,7.1,1.6,-1
1286,7.2,1.6,-1
1287,7.3,1.6,-1
1288,7.4,1.6,-1
1289,7.5,1.6,-1
1290,7.6,1.6,-1
1291,7.7,1.6,-1
1292,7.8,1.6,-1
1293,7.9,1.6,-1
1294,8.0,1.6,-1
1295,8.1,1.6,-1
1296,0.1,1.7,-1
1297,0.2,1.7,-1
1298,0.3,1.7,-1
1299,0.4,1.7,-1
1300,0.5,1.7,-1
1301,0.6,1.7,-1
1302,0.7,1.7,-1
1303,0.8,1.7,-1
1304,0.9,1.7,-1
1305,1.0,1.7,-1
1306,1.1,1.7,-1
1307,1.2,1.7,-1
1308,1.3,1.7,-1
1309,1.4,1.7,-1
1310,1.5,1.7,-1
1311,1.6,1.7,-1
1312,1.7,1.7,-1
1313,1.8,1.7,-1
1314,1.9,1.7,-1
1315,2.0,1.7,-1
1316,2.1,1.7,-1
1317,2.2,1.7,-1
1318,2.3,1.7,-1
1319,2.4,1.7,-1
1320,2.5,1.7,-1
1321,2.6,1.7,-1
1322,2.7,1.7,-1
1323,2.8,1.7,-1
1324,2.9,1.7,-1
1325,3.0,1.7,-1
1326,3.1,1.7,-1
1327,3.2,1.7,-1
1328,3.3,1.7,-1
1329,3.4,1.7,-1
1330,3.5,1.7,-1
1331,3.6,1.7,-1
1332,3.7,1.7,-1
1333,3.8,1.7,-1
1334,3.9,1.7,-1
1335,4.0,1.7,-1
1336,4.1,1.7,-1
1337,4.2,1.7,-1
1338,4.3,1.7,-1
1339,4.4,1.7,-1
1340,4.5,1.7,-1
1341,4.6,1.7,-1
1342,4.7,1.7,-1
1343,4.8,1.7,-1
1344,4.9,1.7,-1
1345,5.0,1.7,-1
1346,5.1,1.7,-1
1347,5.2,1.7,-1
1348,5.3,1.7,-1
1349,5.4,1.7,-1
1350,5.5,1.7,-1
1351,5.6,1.7,-1
1352,5.7,1.7,-1
1353,5.8,1.7,-1
1354,5.9,1.7,-1
1355,6.0,1.7,-1
1356,6.1,1.7,-1
1357,6.2,1.7,-1
1358,6.3,1.7,-1
1359,6.4,1.7,-1
1360,6.5,1.7,-1
1361,6.6,1.7,-1
1362,6.7,1.7,-1
1363,6.8,1.7,-1
1364,6.9,1.7,-1
1365,7.0,1.7,-1
1366,7.1,1.7,-1
1367,7.2,1.7,-1
1368,7.3,1.7,-1
1369,7.4,1.7,-1
1370,7.5,1.7,-1
1371,7.6,1.7,-1
1372,7.7,1.7,-1
1373,7.8,1.7,-1
1374,7.9,1.7,-1
1375,8.0,1.7,-1
1376,8.1,1.7,-1
1377,0.1,1.8,-1
1378,0.2,1.8,-1
1379,0.3,1.8,-1
1380,0.4,1.8,-1
1381,0.5,1.8,-1
1382,0.6,1.8,-1
1383,0.7,1.8,-1
1384,0.8,1.8,-1
1385,0.9,1.8,-1
1386,1.0,1.8,-1
1387,1.1,1.8,-1
1388,1.2,1.8,-1
1389,1.3,1.8,-1
1390,1.4,1.8,-1
1391,1.5,1.8,-1
1392,1.6,1.8,-1
1393,1.7,1.8,-1
1394,1.8,1.8,-1
1395,1.9,1.8,-1
1396,2.0,1.8,-1
1397,2.1,1.8,-1
1398,2.2,1.8,-1
1399,2.3,1.8,-1
1400,2.4,1.8,-1
1401,2.5,1.8,-1
1402,2.6,1.8,-1
1403,2.7,1.8,-1
1404,2.8,1.8,-1
1405,2.9,1.8,-1
1406,3.0,1.8,-1
1407,3.1,1.8,-1
1408,3.2,1.8,-1
1409,3.3,1.8,-1
1410,3.4,1.8,-1
1411,3.5,1.8,-1
1412,3.6,1.8,-1
1413,3.7,1.8,-1
1414,3.8,1.8,-1
1415,3.9,1.8,-1
1416,4.0,1.8,-1
1417,4.1,1.8,-1
1418,4.2,1.8,-1
1419,4.3,1.8,-1
1420,4.4,1.8,-1
1421,4.5,1.8,-1
1422,4.6,1.8,-1
1423,4.7,1.8,-1
1424,4.8,1.8,-1
1425,4.9,1.8,-1
1426,5.0,1.8,-1
1427,5.1,1.8,-1
1428,5.2,1.8,-1
1429,5.3,1.8,-1
1430,5.4,1.8,-1
1431,5.5,1.8,-1
1432,5.6,1.8,-1
1433,5.7,1.8,-1
1434,5.8,1.8,-1
1435,5.9,1.8,-1
1436,6.0,1.8,-1
1437,6.1,1.8,-1
1438,6.2,1.8,-1
1439,6.3,1.8,-1
1440,6.4,1.8,-1
1441,6.5,1.8,-1
1442,6.6,1.8,-1
1443,6.7,1.8,-1
1444,6.8,1.8,-1
1445,6.9,1.8,-1
1446,7.0,1.8,-1
1447,7.1,1.8,-1
1448,7.2,1.8,-1
1449,7.3,1.8,-1
1450,7.4,1.8,-1
1451,7.5,1.8,-1
1452,7.6,1.8,-1
1453,7.7,1.8,-1
1454,7.8,1.8,-1
1455,7.9,1.8,-1
1456,8.0,1.8,-1
1457,8.1,1.8,-1
1458,0.1,1.9,-1
1459,0.2,1.9,-1
1460,0.3,1.9,-1
1461,0.4,1.9,-1
1462,0.5,1.9,-1
1463,0.6,1.9,-1
1464,0.7,1.9,-1
1465,0.8,1.9,-1
1466,0.9,1.9,-1
1467,1.0,1.9,-1
1468,1.1,1.9,-1
1469,1.2,1.9,-1
1470,1.3,1.9,-1
1471,1.4,1.9,-1
1472,1.5,1.9,-1
1473,1.6,1.9,-1
1474,1.7,1.9,-1
1475,1.8,1.9,-1
1476,1.9,1.9,-1
1477,2.0,1.9,-1
1478,2.1,1.9,-1
1479,2.2,1.9,-1
1480,2.3,1.9,-1
1481,2.4,1.9,-1
1482,2.5,1.9,-1
1483,2.6,1.9,-1
1484,2.7,1.9,-1
1485,2.8,1.9,-1
1486,2.9,1.9,-1
1487,3.0,1.9,-1
1488,3.1,1.9,-1
1489,3.2,1.9,-1
1490,3.3,1.9,-1
1491,3.4,1.9,-1
1492,3.5,1.9,-1
1493,3.6,1.9,-1
1494,3.7,1.9,-1
1495,3.8,1.9,-1
1496,3.9,1.9,-1
1497,4.0,1.9,-1
1498,4.1,1.9,-1
1499,4.2,1.9,-1
1500,4.3,1.9,-1
1501,4.4,1.9,-1
1502,4.5,1.9,-1
1503,4.6,1.9,-1
1504,4.7,1.9,-1
1505,4.8,1.9,-1
1506,4.9,1.9,-1
1507,5.0,1.9,-1
1508,5.1,1.9,-1
1509,5.2,1.9,-1
1510,5.3,1.9,-1
1511,5.4,1.9,-1
1512,5.5,1.9,-1
1513,5.6,1.9,-1
1514,5.7,1.9,-1
1515,5.8,1.9,-1
1516,5.9,1.9,-1
1517,6.0,1.9,-1
1518,6.1,1.9,-1
1519,6.2,1.9,-1
1520,6.3,1.9,-1
1521,6.4,1.9,-1
1522,6.5,1.9,-1
1523,6.6,1.9,-1
1524,6.7,1.9,-1
1525,6.8,1.9,-1
1526,6.9,1.9,-1
1527,7.0,1.9,-1
1528,7.1,1.9,-1
1529,7.2,1.9,-1
1530,7.3,1.9,-1
1531,7.4,1.9,-1
1532,7.5,1.9,-1
1533,7.6,1.9,-1
1534,7.7,1.9,-1
1535,7.8,1.9,-1
1536,7.9,1.9,-1
1537,8.0,1.9,-1
1538,8.1,1.9,-1
1539,0.1,2.0,-1
1540,0.2,2.0,-1
1541,0.3,2.0,-1
1542,0.4,2.0,-1
1543,0.5,2.0,-1
1544,0.6,2.0,-1
1545,0.7,2.0,-1
1546,0.8,2.0,-1
1547,0.9,2.0,-1
1548,1.0,2.0,-1
1549,1.1,2.0,-1
1550,1.2,2.0,-1
1551,1.3,2.0,-1
1552,1.4,2.0,-1
1553,1.5,2.0,-1
1554,1.6,2.0,-1
1555,1.7,2.0,-1
1556,1.8,2.0,-1
1557,1.9,2.0,-1
1558,2.0,2.0,-1
1559,2.1,2.0,-1
1560,2.2,2.0,-1
1561,2.3,2.0,-1
1562,2.4,2.0,-1
1563,2.5,2.0,-1
1564,2.6,2.0,-1
1565,2.7,2.0,-1
1566,2.8,2.0,-1
1567,2.9,2.0,-1
1568,3.0,2.0,-1
1569,3.1,2.0,-1
1570,3.2,2.0,-1
1571,3.3,2.0,-1
1572,3.4,2.0,-1
1573,3.5,2.0,-1
1574,3.6,2.0,-1
1575,3.7,2.0,-1
1576,3.8,2.0,-1
1577,3.9,2.0,-1
1578,4.0,2.0,-1
1579,4.1,2.0,-1
1580,4.2,2.0,-1
1581,4.3,2.0,-1
1582,4.4,2.0,-1
1583,4.5,2.0,-1
1584,4.6,2.0,-1
1585,4.7,2.0,-1
1586,4.8,2.0,-1
1587,4.9,2.0,-1
1588,5.0,2.0,-1
1589,5.1,2.0,-1
1590,5.2,2.0,-1
1591,5.3,2.0,-1
1592,5.4,2.0,-1
1593,5.5,2.0,-1
1594,5.6,2.0,-1
1595,5.7,2.0,-1
1596,5.8,2.0,-1
1597,5.9,2.0,-1
1598,6.0,2.0,-1
1599,6.1,2.0,-1
1600,6.2,2.0,-1
1601,6.3,2.0,-1
1602,6.4,2.0,-1
1603,6.5,2.0,-1
1604,6.6,2.0,-1
1605,6.7,2.0,-1
1606,6.8,2.0,-1
1607,6.9,2.0,-1
1608,7.0,2.0,-1
1609,7.1,2.0,-1
1610,7.2,2.0,-1
1611,7.3,2.0,-1
1612,7.4,2.0,-1
1613,7.5,2.0,-1
1614,7.6,2.0,-1
1615,7.7,2.0,-1
1616,7.8,2.0,-1
1617,7.9,2.0,-1
1618,8.0,2.0,-1
1619,8.1,2.0,-1
1620,0.1,2.1,-1
1621,0.2,2.1,-1
1622,0.3,2.1,-1
1623,0.4,2.1,-1
1624,0.5,2.1,-1
1625,0.6,2.1,-1
1626,0.7,2.1,-1
1627,0.8,2.1,-1
1628,0.9,2.1,-1
1629,1.0,2.1,-1
1630,1.1,2.1,-1
1631,1.2,2.1,-1
1632,1.3,2.1,-1
1633,1.4,2.1,-1
1634,1.5,2.1,-1
1635,1.6,2.1,-1
1636,1.7,2.1,-1
1637,1.8,2.1,-1
1638,1.9,2.1,-1
1639,2.0,2.1,-1
1640,2.1,2.1,-1
1641,2.2,2.1,-1
1642,2.3,2.1,-1
1643,2.4,2.1,-1
1644,2.5,2.1,-1
1645,2.6,2.1,-1
1646,2.7,2.1,-1
1647,2.8,2.1,-1
1648,2.9,2.1,-1
1649,3.0,2.1,-1
1650,3.1,2.1,-1
1651,3.2,2.1,-1
1652,3.3,2.1,-1
1653,3.4,2.1,-1
1654,3.5,2.1,-1
1655,3.6,2.1,-1
1656,3.7,2.1,-1
1657,3.8,2.1,-1
1658,3.9,2.1,-1
1659,4.0,2.1,-1
1660,4.1,2.1,-1
1661,4.2,2.1,-1
1662,4.3,2.1,-1
1663,4.4,2.1,-1
1664,4.5,2.1,-1
1665,4.6,2.1,-1
1666,4.7,2.1,-1
1667,4.8,2.1,-1
1668,4.9,2.1,-1
1669,5.0,2.1,-1
1670,5.1,2.1,-1
1671,5.2,2.1,-1
1672,5.3,2.1,-1
1673,5.4,2.1,-1
1674,5.5,2.1,-1
1675,5.6,2.1,-1
1676,5.7,2.1,-1
1677,5.8,2.1,-1
1678,5.9,2.1,-1
1679,6.0,2.1,-1
1680,6.1,2.1,-1
1681,6.2,2.1,-1
1682,6.3,2.1,-1
1683,6.4,2.1,-1
1684,6.5,2.1,-1
1685,6.6,2.1,-1
1686,6.7,2.1,-1
1687,6.8,2.1,-1
1688,6.9,2.1,-1
1689,7.0,2.1,-1
1690,7.1,2.1,-1
1691,7.2,2.1,-1
1692,7.3,2.1,-1
1693,7.4,2.1,-1
1694,7.5,2.1,-1
1695,7.6,2.1,-1
1696,7.7,2.1,-1
1697,7.8,2.1,-1
1698,7.9,2.1,-1
1699,8.0,2.1,-1
1700,8.1,2.1,-1
1701,0.1,2.2,-1
1702,0.2,2.2,-1
1703,0.3,2.2,-1
1704,0.4,2.2,-1
1705,0.5,2.2,-1
1706,0.6,2.2,-1
1707,0.7,2.2,-1
1708,0.8,2.2,-1
1709,0.9,2.2,-1
1710,1.0,2.2,-1
1711,1.1,2.2,-1
1712,1.2,2.2,-1
1713,1.3,2.2,-1
1714,1.4,2.2,-1
1715,1.5,2.2,-1
1716,1.6,2.2,-1
1717,1.7,2.2,-1
1718,1.8,2.2,-1
1719,1.9,2.2,-1
1720,2.0,2.2,-1
1721,2.1,2.2,-1
1722,2.2,2.2,-1
1723,2.3,2.2,-1
1724,2.4,2.2,-1
1725,2.5,2.2,-1
1726,2.6,2.2,-1
1727,2.7,2.2,-1
1728,2.8,2.2,-1
1729,2.9,2.2,-1
1730,3.0,2.2,-1
1731,3.1,2.2,-1
1732,3.2,2.2,-1
1733,3.3,2.2,-1
1734,3.4,2.2,-1
1735,3.5,2.2,-1
1736,3.6,2.2,-1
1737,3.7,2.2,-1
1738,3.8,2.2,-1
1739,3.9,2.2,-1
1740,4.0,2.2,-1
1741,4.1,2.2,-1
1742,4.2,2.2,-1
1743,4.3,2.2,-1
1744,4.4,2.2,-1
1745,4.5,2.2,-1
1746,4.6,2.2,-1
1747,4.7,2.2,-1
1748,4.8,2.2,-1
1749,4.9,2.2,-1
1750,5.0,2.2,-1
1751,5.1,2.2,-1
1752,5.2,2.2,-1
1753,5.3,2.2,-1
1754,5.4,2.2,-1
1755,5.5,2.2,-1
1756,5.6,2.2,-1
1757,5.7,2.2,-1
1758,5.8,2.2,-1
1759,5.9,2.2,-1
1760,6.0,2.2,-1
1761,6.1,2.2,-1
1762,6.2,2.2,-1
1763,6.3,2.2,-1
1764,6.4,2.2,-1
1765,6.5,2.2,-1
1766,6.6,2.2,-1
1767,6.7,2.2,-1
1768,6.8,2.2,-1
1769,6.9,2.2,-1
1770,7.0,2.2,-1
1771,7.1,2.2,-1
1772,7.2,2.2,-1
1773,7.3,2.2,-1
1774,7.4,2.2,-1
1775,7.5,2.2,-1
1776,7.6,2.2,-1
1777,7.7,2.2,-1
1778,7.8,2.2,-1
1779,7.9,2.2,-1
1780,8.0,2.2,-1
1781,8.1,2.2,-1
1782,0.1,2.3,-1
1783,0.2,2.3,-1
1784,0.3,2.3,-1
1785,0.4,2.3,-1
1786,0.5,2.3,-1
1787,0.6,2.3,-1
1788,0.7,2.3,-1
1789,0.8,2.3,-1
1790,0.9,2.3,-1
1791,1.0,2.3,-1
1792,1.1,2.3,-1
1793,1.2,2.3,-1
1794,1.3,2.3,-1
1795,1.4,2.3,-1
1796,1.5,2.3,-1
1797,1.6,2.3,-1
1798,1.7,2.3,-1
1799,1.8,2.3,-1
1800,1.9,2.3,-1
1801,2.0,2.3,-1
1802,2.1,2.3,-1
1803,2.2,2.3,-1
1804,2.3,2.3,-1
1805,2.4,2.3,-1
1806,2.5,2.3,-1
1807,2.6,2.3,-1
1808,2.7,2.3,-1
1809,2.8,2.3,-1
1810,2.9,2.3,-1
1811,3.0,2.3,-1
1812,3.1,2.3,-1
1813,3.2,2.3,-1
1814,3.3,2.3,-1
1815,3.4,2.3,-1
1816,3.5,2.3,-1
1817,3.6,2.3,-1
1818,3.7,2.3,-1
1819,3.8,2.3,-1
1820,3.9,2.3,-1
1821,4.0,2.3,-1
1822,4.1,2.3,-1
1823,4.2,2.3,-1
1824,4.3,2.3,-1
1825,4.4,2.3,-1
1826,4.5,2.3,-1
1827,4.6,2.3,-1
1828,4.7,2.3,-1
1829,4.8,2.3,-1
1830,4.9,2.3,-1
1831,5.0,2.3,-1
1832,5.1,2.3,-1
1833,5.2,2.3,-1
1834,5.3,2.3,-1
1835,5.4,2.3,-1
1836,5.5,2.3,-1
1837,5.6,2.3,-1
1838,5.7,2.3,-1
1839,5.8,2.3,-1
1840,5.9,2.3,-1
1841,6.0,2.3,-1
1842,6.1,2.3,-1
1843,6.2,2.3,-1
1844,6.3,2.3,1
1845,6.4,2.3,-1
1846,6.5,2.3,-1
1847,6.6,2.3,-1
1848,6.7,2.3,-1
1849,6.8,2.3,-1
1850,6.9,2.3,-1
1851,7.0,2.3,-1
1852,7.1,2.3,-1
1853,7.2,2.3,-1
1854,7.3,2.3,-1
1855,7.4,2.3,-1
1856,7.5,2.3,-1
1857,7.6,2.3,-1
1858,7.7,2.3,-1
1859,7.8,2.3,-1
1860,7.9,2.3,-1
1861,8.0,2.3,-1
1862,8.1,2.3,-1
1863,0.1,2.4,-1
1864,0.2,2.4,-1
1865,0.3,2.4,-1
1866,0.4,2.4,-1
1867,0.5,2.4,-1
1868,0.6,2.4,-1
1869,0.7,2.4,-1
1870,0.8,2.4,-1
1871,0.9,2.4,-1
1872,1.0,2.4,-1
1873,1.1,2.4,-1
1874,1.2,2.4,-1
1875,1.3,2.4,-1
1876,1.4,2.4,-1
1877,1.5,2.4,-1
1878,1.6,2.4,-1
1879,1.7,2.4,-1
1880,1.8,2.4,-1
1881,1.9,2.4,-1
1882,2.0,2.4,-1
1883,2.1,2.4,-1
1884,2.2,2.4,-1
1885,2.3,2.4,-1
1886,2.4,2.4,-1
1887,2.5,2.4,-1
1888,2.6,2.4,-1
1889,2.7,2.4,-1
1890,2.8,2.4,-1
1891,2.9,2.4,-1
1892,3.0,2.4,1
1893,3.1,2.4,-1
1894,3.2,2.4,-1
1895,3.3,2.4,-1
1896,3.4,2.4,-1
1897,3.5,2.4,-1
1898,3.6,2.4,-1
1899,3.7,2.4,-1
1900,3.8,2.4,-1
1901,3.9,2.4,-1
1902,4.0,2.4,-1
1903,4.1,2.4,-1
1904,4.2,2.4,-1
1905,4.3,2.4,-1
1906,4.4,2.4,-1
1907,4.5,2.4,-1
1908,4.6,2.4,-1
1909,4.7,2.4,-1
1910,4.8,2.4,-1
1911,4.9,2.4,-1
1912,5.0,2.4,-1
1913,5.1,2.4,-1
1914,5.2,2.4,-1
1915,5.3,2.4,-1
1916,5.4,2.4,-1
1917,5.5,2.4,-1
1918,5.6,2.4,-1
1919,5.7,2.4,-1
1920,5.8,2.4,-1
1921,5.9,2.4,-1
1922,6.0,2.4,-1
1923,6.1,2.4,-1
1924,6.2,2.4,-1
1925,6.3,2.4,-1
1926,6.4,2.4,-1
1927,6.5,2.4,-1
1928,6.6,2.4,-1
1929,6.7,2.4,-1
1930,6.8,2.4,-1
1931,6.9,2.4,-1
1932,7.0,2.4,-1
1933,7.1,2.4,-1
1934,7.2,2.4,-1
1935,7.3,2.4,-1
1936,7.4,2.4,-1
1937,7.5,2.4,-1
1938,7.6,2.4,-1
1939,7.7,2.4,-1
1940,7.8,2.4,-1
1941,7.9,2.4,-1
1942,8.0,2.4,-1
1943,8.1,2.4,-1
1944,0.1,2.5,-1
1945,0.2,2.5,-1
1946,0.3,2.5,-1
1947,0.4,2.5,-1
1948,0.5,2.5,-1
1949,0.6,2.5,-1
1950,0.7,2.5,-1
1951,0.8,2.5,-1
1952,0.9,2.5,-1
1953,1.0,2.5,-1
1954,1.1,2.5,-1
1955,1.2,2.5,-1
1956,1.3,2.5,-1
1957,1.4,2.5,-1
1958,1.5,2.5,-1
1959,1.6,2.5,-1
1960,1.7,2.5,-1
1961,1.8,2.5,-1
1962,1.9,2.5,-1
1963,2.0,2.5,-1
1964,2.1,2.5,-1
1965,2.2,2.5,-1
1966,2.3,2.5,-1
1967,2.4,2.5,-1
1968,2.5,2.5,-1
1969,2.6,2.5,-1
1970,2.7,2.5,-1
1971,2.8,2.5,-1
1972,2.9,2.5,-1
1973,3.0,2.5,-1
1974,3.1,2.5,-1
1975,3.2,2.5,-1
1976,3.3,2.5,-1
1977,3.4,2.5,-1
1978,3.5,2.5,-1
1979,3.6,2.5,-1
1980,3.7,2.5,1
1981,3.8,2.5,-1
1982,3.9,2.5,-1
1983,4.0,2.5,-1
1984,4.1,2.5,-1
1985,4.2,2.5,-1
1986,4.3,2.5,-1
1987,4.4,2.5,-1
1988,4.5,2.5,-1
1989,4.6,2.5,-1
1990,4.7,2.5,-1
1991,4.8,2.5,-1
1992,4.9,2.5,-1
1993,5.0,2.5,-1
1994,5.1,2.5,-1
1995,5.2,2.5,-1
1996,5.3,2.5,-1
1997,5.4,2.5,-1
1998,5.5,2.5,-1
1999,5.6,2.5,-1
2000,5.7,2.5,-1
2001,5.8,2.5,-1
2002,5.9,2.5,-1
2003,6.0,2.5,-1
2004,6.1,2.5,-1
2005,6.2,2.5,-1
2006,6.3,2.5,-1
2007,6.4,2.5,-1
2008,6.5,2.5,-1
2009,6.6,2.5,-1
2010,6.7,2.5,-1
2011,6.8,2.5,-1
2012,6.9,2.5,-1
2013,7.0,2.5,-1
2014,7.1,2.5,-1
2015,7.2,2.5,-1
2016,7.3,2.5,-1
2017,7.4,2.5,-1
2018,7.5,2.5,-1
2019,7.6,2.5,-1
2020,7.7,2.5,-1
2021,7.8,2.5,-1
2022,7.9,2.5,-1
2023,8.0,2.5,-1
2024,8.1,2.5,-1
2025,0.1,2.6,-1
2026,0.2,2.6,-1
2027,0.3,2.6,-1
2028,0.4,2.6,-1
2029,0.5,2.6,-1
2030,0.6,2.6,-1
2031,0.7,2.6,-1
2032,0.8,2.6,-1
2033,0.9,2.6,-1
2034,1.0,2.6,-1
2035,1.1,2.6,-1
2036,1.2,2.6,-1
2037,1.3,2.6,-1
2038,1.4,2.6,-1
2039,1.5,2.6,-1
2040,1.6,2.6,-1
2041,1.7,2.6,-1
2042,1.8,2.6,-1
2043,1.9,2.6,-1
2044,2.0,2.6,-1
2045,2.1,2.6,-1
2046,2.2,2.6,-1
2047,2.3,2.6,-1
2048,2.4,2.6,-1
2049,2.5,2.6,-1
2050,2.6,2.6,-1
2051,2.7,2.6,-1
2052,2.8,2.6,-1
2053,2.9,2.6,-1
2054,3.0,2.6,-1
2055,3.1,2.6,-1
2056,3.2,2.6,-1
2057,3.3,2.6,-1
2058,3.4,2.6,-1
2059,3.5,2.6,-1
2060,3.6,2.6,-1
2061,3.7,2.6,-1
2062,3.8,2.6,-1
2063,3.9,2.6,-1
2064,4.0,2.6,-1
2065,4.1,2.6,-1
